ObjectId;Country;ISO3;Indicator;CTS Name;Unit;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
1394;Switzerland;CHE;Expenditure on waste management;Expenditure on Waste Management;Domestic Currency;1040461904;1078455961;1027547584;983412923,4;1001838901;1046566368;1072886606;1069034043;1083214962;1040595125;1102566945;1069689271;1087348187;986936632,7;1155636987;1149204512;1157629287;1175971302;1165632701;1088343507;1078121958;1066226746;1024587621;1014319373;1010223372;1031461781;1080985089;
1395;Switzerland;CHE;Expenditure on waste management;Expenditure on Waste Management;Percent of GDP;0,249088574;0,256056807;0,239811815;0,223293194;0,223649616;0,221388558;0,221111201;0,220837889;0,221375966;0,206588001;0,210759643;0,192219199;0,183416866;0,15985508;0,190302615;0,182776647;0,180638508;0,181139987;0,176329236;0,161703002;0,15954476;0,155597774;0,147651635;0,140926134;0,138792932;0,146128318;0,145577943;
1396;Switzerland;CHE;Expenditure on waste water management;Expenditure on Waste Water Management;Domestic Currency;1760471224;1846395202;1809844492;1919690249;1854221404;1765476955;1777301198;1759148177;1784284784;1722857462;1711522968;1751248566;1783302096;1410632768;1663083868;1614755509;1581819402;1575378230;1673338349;1636327297;1636896937;1749981944;1786907700;1762614968;1848096307;1869258321;1895573125;
1397;Switzerland;CHE;Expenditure on waste water management;Expenditure on Waste Water Management;Percent of GDP;0,421460185;0,438387914;0,422386369;0,435883805;0,41393472;0,373465467;0,366284005;0,363399625;0,364653169;0,342036659;0,327163781;0,31469288;0,300812274;0,228481553;0,273865593;0,256820779;0,246829879;0,242662378;0,253131602;0,243120884;0,242234495;0,25538029;0,257508326;0,244891816;0,253906921;0,264819869;0,255279781;
1398;Tanzania, United Rep. of;TZA;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;11336646566;10241810574;;;;
1399;Tanzania, United Rep. of;TZA;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;0,009539179;0,007776439;;;;
1400;Thailand;THA;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Domestic Currency;;;;;;;;;;;;;;;;;;;0;0;0;0;257063389,1;1365455775;1306405264;1400357407;2637770388;
1401;Thailand;THA;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Percent of GDP;;;;;;;;;;;;;;;;;;;0;0;0;0;0,001659687;0,008339505;0,007733681;0,008945752;0,016302835;
1402;Thailand;THA;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;;;;;;;;;;;;;3192736868;3071364075;4201874507;4771585363;5968287962;7665397039;9492753165;10977135385;14983607466;
1403;Thailand;THA;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;;;;;;;;;;;;;0,02472085;0,023214615;0,030573585;0,032703736;0,038533265;0,046816322;0,056195372;0,07012405;0,092606728;
1404;Thailand;THA;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Domestic Currency;;;;;;;;;;;;;;;;;;;86695523,85;105087916,1;159782501,5;86000000;394558276,7;495436375,3;2486435877;4971346655;7886754017;
1405;Thailand;THA;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Percent of GDP;;;;;;;;;;;;;;;;;;;0,00067127;0,000794297;0,001162606;0,000589431;0,0025474;0,003025872;0,014719248;0,031757918;0,048744369;
1406;Thailand;THA;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Domestic Currency;;;;;;;;;;;;;;;;;;;160512244,9;306290668,1;203562533,2;278320680;116920631,7;106265523,3;950959824,6;81457764,45;80683594,43;
1407;Thailand;THA;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Percent of GDP;;;;;;;;;;;;;;;;;;;0,001242821;0,002315069;0,001481157;0,001907569;0,000754879;0,000649015;0,005629509;0,000520368;0,000498668;
1408;Thailand;THA;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Domestic Currency;;;;;;;;;;;;;;;;;;;2362470656;1546223640;2238080021;2419264683;3260337854;3171152721;3019224119;3060844608;2928437047;
1409;Thailand;THA;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Percent of GDP;;;;;;;;;;;;;;;;;;;0,018292232;0,011686985;0,016284667;0,01658128;0,021049833;0,019367778;0,017873258;0,019553264;0,018099311;
1410;Thailand;THA;Expenditure on waste management;Expenditure on Waste Management;Domestic Currency;;;;;;;;;;;;;;;;;;;583058443,5;1113761851;1600449452;1696000000;1464630191;1728087249;1005602924;905139727,4;760414107,4;
1411;Thailand;THA;Expenditure on waste management;Expenditure on Waste Management;Percent of GDP;;;;;;;;;;;;;;;;;;;0,004514528;0,008418263;0,011645154;0,011624132;0,009456143;0,010554273;0,005952986;0,005782207;0,004699767;
1412;Thailand;THA;Expenditure on waste water management;Expenditure on Waste Water Management;Domestic Currency;;;;;;;;;;;;;;;;;;;0;0;0;292000000;474777620;798999394,7;724125157,4;557989223,3;689548312,2;
1413;Thailand;THA;Expenditure on waste water management;Expenditure on Waste Water Management;Percent of GDP;;;;;;;;;;;;;;;;;;;0;0;0;0,002001325;0,003065323;0,004879879;0,004286689;0,003564542;0,004261778;
1414;Timor-Leste, Dem. Rep. of;TLS;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;;;;;;;;;;;;2413536,97;;;;;;;;;;
1415;Timor-Leste, Dem. Rep. of;TLS;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;;;;;;;;;;;;0,207993694;;;;;;;;;;
1416;Tonga;TON;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;153939,19;;
1417;Tonga;TON;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;0,013748117;;
1418;Tonga;TON;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;22348937,13;;
1419;Tonga;TON;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;1,995955661;;
1420;Tonga;TON;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;21816927,36;;
1421;Tonga;TON;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;1,948442533;;
1422;Tonga;TON;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;173771,98;;
1423;Tonga;TON;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;0,015519358;;
1424;Tonga;TON;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
1425;Tonga;TON;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
1426;Tonga;TON;Expenditure on waste management;Expenditure on Waste Management;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;204298,6;;
1427;Tonga;TON;Expenditure on waste management;Expenditure on Waste Management;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;0,018245653;;
1428;Tonga;TON;Expenditure on waste water management;Expenditure on Waste Water Management;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
1429;Tonga;TON;Expenditure on waste water management;Expenditure on Waste Water Management;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
1430;Trinidad and Tobago;TTO;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;429200000;;491600000;;;;
1431;Trinidad and Tobago;TTO;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;0,287486821;;0,30661435;;;;
1432;Trinidad and Tobago;TTO;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;94100000;155700000;131100000;293800000;513900000;361100000;593900000;453700000;775500000;551100000;;982800000;3728800000;3940700000;3447600000;915800000;962900000;1166700000;;;;
1433;Trinidad and Tobago;TTO;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;0,168481273;0,272378187;0,18166902;0,346227573;0,504501589;0,307550508;0,427820592;0,255865966;0,62813477;0,383804726;;0,593309276;2,12249615;2,226476276;2,165860866;0,613421321;0,634481141;0,727678931;;;;
1434;Trinidad and Tobago;TTO;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;185200000;;;;;;
1435;Trinidad and Tobago;TTO;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;0,124050697;;;;;;
1436;Trinidad and Tobago;TTO;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;46700000;;54900000;;;;
1437;Trinidad and Tobago;TTO;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;0,031280602;;0,034241513;;;;
1438;Trinidad and Tobago;TTO;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;1800000;;;;;;
1439;Trinidad and Tobago;TTO;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;0,001205676;;;;;;
1440;Trinidad and Tobago;TTO;Expenditure on waste management;Expenditure on Waste Management;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;111000000;;81300000;;;;
1441;Trinidad and Tobago;TTO;Expenditure on waste management;Expenditure on Waste Management;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;0,07435004;;0,050707377;;;;
1442;Trinidad and Tobago;TTO;Expenditure on waste water management;Expenditure on Waste Water Management;Domestic Currency;;;;;;;;;;;;;;;;;;;;;;141900000;;358700000;;;;
1443;Trinidad and Tobago;TTO;Expenditure on waste water management;Expenditure on Waste Water Management;Percent of GDP;;;;;;;;;;;;;;;;;;;;;;0,095047484;;0,223723693;;;;
1444;Tunisia;TUN;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;;;;114400000;139000000;199700000;167300000;189300000;225100000;235100000;222000000;219200000;;;;;;;;;;
1445;Tunisia;TUN;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;;;;0,294553085;0,331972009;0,436443586;0,33550923;0,342480624;0,383624304;0,372852057;0,344227674;0,311565283;;;;;;;;;;
1446;Türkiye, Rep. of;TUR;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Domestic Currency;;;;;;;;;;;;;;;;;;;;939892763,3;1112438043;1518345489;2122548806;2153084084;1460641196;1517226827;3099890707;
1447;Türkiye, Rep. of;TUR;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Percent of GDP;;;;;;;;;;;;;;;;;;;;0,045739148;0,047318835;0,057807385;0,067732901;0,057281556;0,033875968;0,030054689;0,042764256;
1448;Türkiye, Rep. of;TUR;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;;;;;;;;3242597733;3233187353;3808255917;5205444221;5359708149;5743775541;6670794962;8264920938;9792879697;11800981649;14001897076;13171703330;14123609552;19240787634;
1449;Türkiye, Rep. of;TUR;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;;;;;;;;0,323368411;0,32127144;0,326142993;0,370513341;0,338904741;0,314998875;0,324629032;0,35155794;0,37284055;0,376582494;0,372512369;0,30548515;0,279774046;0,265434512;
1450;Türkiye, Rep. of;TUR;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Domestic Currency;;;;;;;;;;;;;;;;;;;;488124821,8;697427818,8;736167470,7;925609322,7;1117227884;1307639161;1255881143;1636569037;
1451;Türkiye, Rep. of;TUR;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Percent of GDP;;;;;;;;;;;;;;;;;;;;0,023754214;0,029665896;0,028027822;0,029537226;0,029723201;0,030327463;0,024877702;0,022577137;
1452;Türkiye, Rep. of;TUR;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Domestic Currency;;;;;;;;;;;;;;;;;;;;96996544,14;119484628,6;213725372,1;75062620,19;208687202;176576560,2;162633394,1;227382593,6;
1453;Türkiye, Rep. of;TUR;Expenditure on environmental protection R&D;Expenditure on Environmental Protection R&D;Percent of GDP;;;;;;;;;;;;;;;;;;;;0,004720261;0,005082416;0,008137084;0,002395332;0,005552002;0,004095258;0,003221599;0,003136836;
1454;Türkiye, Rep. of;TUR;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Domestic Currency;;;;;;;;;;;;;;;;;;;;628636673,1;756117281,5;963615025,5;1281192865;1790457863;967690448,4;1510243226;1840588353;
1455;Türkiye, Rep. of;TUR;Expenditure on pollution abatement;Expenditure on Pollution Abatement;Percent of GDP;;;;;;;;;;;;;;;;;;;;0,030592113;0,03216232;0,036687345;0,040884294;0,047634095;0,022443192;0,029916351;0,025391667;
1456;Türkiye, Rep. of;TUR;Expenditure on waste management;Expenditure on Waste Management;Domestic Currency;;;;;;;;;;;;;;;;;;;;4410705485;5385340076;6101264402;7095425026;8352368100;8795538767;9322284436;10986723601;
1457;Türkiye, Rep. of;TUR;Expenditure on waste management;Expenditure on Waste Management;Percent of GDP;;;;;;;;;;;;;;;;;;;;0,214643541;0,229071648;0,232291098;0,226422931;0,22220992;0,203990814;0,184664779;0,151566332;
1458;Türkiye, Rep. of;TUR;Expenditure on waste water management;Expenditure on Waste Water Management;Domestic Currency;;;;;;;;;;;;;;;;;;;;106438674,4;194113090,4;259761937,5;301143009,9;380071942,7;463617197,6;355340525,6;1449633343;
1459;Türkiye, Rep. of;TUR;Expenditure on waste water management;Expenditure on Waste Water Management;Percent of GDP;;;;;;;;;;;;;;;;;;;;0,005179755;0,008256824;0,009889817;0,00960981;0,010111594;0,010752457;0,007038927;0,019998283;
1460;Uganda;UGA;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Domestic Currency;;;;;;;0;;;;;;;;;;;;;3227671865;3529346556;3139675030;0;0;0;0;0;
1461;Uganda;UGA;Expenditure on biodiversity & landscape protection;Expenditure on Biodiversity & Landscape Protection;Percent of GDP;;;;;;;0;;;;;;;;;;;;;0,00357233;0,00367231;0,003003928;0;0;0;0;0;
1462;Uganda;UGA;Expenditure on environment protection;Environmental Protection Expenditures;Domestic Currency;;;;;;;0;64674305874;65190400042;13359204149;15528022459;11237379909;20511441639;13070559030;10791233270;23422501027;13285262333;50261675146;62519688221;92504272954;1,43E+11;2,07E+11;1,13E+11;1,72E+11;1,67E+11;2,68E+11;3,06E+11;
1463;Uganda;UGA;Expenditure on environment protection;Environmental Protection Expenditures;Percent of GDP;;;;;;;0;0,427038953;0,380501026;0,068647879;0,069988135;0,04358052;0,067959543;0,033887398;0,022046321;0,043578368;0,019148824;0,064863818;0,074751232;0,102382098;0,148481635;0,197622382;0,098984279;0,135353145;0,119432618;0,188996199;0,199801569;
1664;Uganda;UGA;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Domestic Currency;;;;;;;0;;;;;;;;;;;;;89276601089;1,39E+11;2,03E+11;1,13E+11;1,72E+11;1,67E+11;2,68E+11;3,06E+11;
1665;Uganda;UGA;Expenditure on environmental protection n.e.c.;Expenditure on Environmental Protection Not Elsewhere Classified;Percent of GDP;;;;;;;0;;;;;;;;;;;;;0,098809767;0,144809326;0,194618455;0,098984279;0,135353145;0,119432618;0,188996199;0,199801569;
